model_id,model_display_name,vendor,instrument_id,instrument_short_name,framing,dimension,mean_across_runs,n_runs
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,deepseek,otti102,Talent Themes,self,str_discipline,2.9333,5
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,deepseek,otti102,Talent Themes,self,str_empathy,3.4667,5
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,deepseek,otti102,Talent Themes,self,str_focus,3.0667,5
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,deepseek,otti102,Talent Themes,self,str_futuristic,3.6667,5
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,deepseek,otti102,Talent Themes,self,str_harmony,4.3333,5
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,deepseek,otti102,Talent Themes,self,str_ideation,4.1333,5
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,deepseek,otti102,Talent Themes,self,str_includer,4.4667,5
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,deepseek,otti102,Talent Themes,self,str_individualization,4.2,5
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,deepseek,otti102,Talent Themes,self,str_input,3.8667,5
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,deepseek,otti102,Talent Themes,self,str_intellection,2.9333,5
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,deepseek,otti102,Talent Themes,self,str_learner,2.7333,5
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,deepseek,otti102,Talent Themes,self,str_maximizer,3.5333,5
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,deepseek,otti102,Talent Themes,self,str_positivity,3.4667,5
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,deepseek,otti102,Talent Themes,self,str_relator,2.2,5
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,deepseek,otti102,Talent Themes,self,str_responsibility,3.9333,5
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,deepseek,otti102,Talent Themes,self,str_restorative,3.7333,5
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,deepseek,otti102,Talent Themes,self,str_self_assurance,3.2,5
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,deepseek,otti102,Talent Themes,self,str_significance,2.8667,5
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,deepseek,otti102,Talent Themes,self,str_strategic,4.7333,5
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,deepseek,otti102,Talent Themes,self,str_woo,3.0667,5
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,deepseek,vark16,VARK Learning Styles,human,vark_aural,3.15,5
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,deepseek,vark16,VARK Learning Styles,human,vark_kinesthetic,4,5
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,deepseek,vark16,VARK Learning Styles,human,vark_read_write,2.95,5
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,deepseek,vark16,VARK Learning Styles,human,vark_visual,3.4,5
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,deepseek,vark16,VARK Learning Styles,self,vark_aural,2.8,5
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,deepseek,vark16,VARK Learning Styles,self,vark_kinesthetic,4.2,5
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,deepseek,vark16,VARK Learning Styles,self,vark_read_write,4.65,5
deepseek/deepseek-v4-pro,DeepSeek V4 Pro,deepseek,vark16,VARK Learning Styles,self,vark_visual,3.55,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,ecr12,Attachment (ECR-12),human,attachment_anxiety,4.0667,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,ecr12,Attachment (ECR-12),human,attachment_avoidance,2.1,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,ecr12,Attachment (ECR-12),self,attachment_anxiety,3.4333,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,ecr12,Attachment (ECR-12),self,attachment_avoidance,3.2,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,obsi32,Behavioral Styles,human,disc_c,3.7,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,obsi32,Behavioral Styles,human,disc_d,2.8,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,obsi32,Behavioral Styles,human,disc_i,3.025,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,obsi32,Behavioral Styles,human,disc_s,3.975,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,obsi32,Behavioral Styles,self,disc_c,4.7,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,obsi32,Behavioral Styles,self,disc_d,3.9,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,obsi32,Behavioral Styles,self,disc_i,1.8,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,obsi32,Behavioral Styles,self,disc_s,4.2,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,ipip50,Big 5 (IPIP-50),human,agreeableness,4.1,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,ipip50,Big 5 (IPIP-50),human,conscientiousness,3.42,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,ipip50,Big 5 (IPIP-50),human,extraversion,3.08,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,ipip50,Big 5 (IPIP-50),human,neuroticism,3.5,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,ipip50,Big 5 (IPIP-50),human,openness,3.62,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,ipip50,Big 5 (IPIP-50),self,agreeableness,4.66,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,ipip50,Big 5 (IPIP-50),self,conscientiousness,4.98,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,ipip50,Big 5 (IPIP-50),self,extraversion,3.66,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,ipip50,Big 5 (IPIP-50),self,neuroticism,1.34,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,ipip50,Big 5 (IPIP-50),self,openness,5,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,sd3,Dark Triad,human,machiavellianism,2.8222,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,sd3,Dark Triad,human,narcissism,2.5333,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,sd3,Dark Triad,human,psychopathy,2.0667,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,sd3,Dark Triad,self,machiavellianism,2.6889,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,sd3,Dark Triad,self,narcissism,4.2889,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,sd3,Dark Triad,self,psychopathy,1.7556,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,eq_short,Empathy Quotient,human,empathy_quotient,3.0909,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,eq_short,Empathy Quotient,self,empathy_quotient,3.6909,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,enneagram90,Enneagram,human,ennea_1,3.5,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,enneagram90,Enneagram,human,ennea_2,3.12,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,enneagram90,Enneagram,human,ennea_3,3.1,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,enneagram90,Enneagram,human,ennea_4,2.44,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,enneagram90,Enneagram,human,ennea_5,3.4,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,enneagram90,Enneagram,human,ennea_6,3.86,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,enneagram90,Enneagram,human,ennea_7,3.5,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,enneagram90,Enneagram,human,ennea_8,2.74,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,enneagram90,Enneagram,human,ennea_9,3.7,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,enneagram90,Enneagram,self,ennea_1,4.8,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,enneagram90,Enneagram,self,ennea_2,3.5,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,enneagram90,Enneagram,self,ennea_3,4.4,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,enneagram90,Enneagram,self,ennea_4,1.28,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,enneagram90,Enneagram,self,ennea_5,4.94,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,enneagram90,Enneagram,self,ennea_6,4.18,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,enneagram90,Enneagram,self,ennea_7,2.4,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,enneagram90,Enneagram,self,ennea_8,2.8,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,enneagram90,Enneagram,self,ennea_9,2.76,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,hexaco24,HEXACO-24,human,agreeableness,3.5333,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,hexaco24,HEXACO-24,human,conscientiousness,3.4,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,hexaco24,HEXACO-24,human,emotionality,2.84,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,hexaco24,HEXACO-24,human,extraversion,3.15,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,hexaco24,HEXACO-24,human,honesty_humility,3.75,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,hexaco24,HEXACO-24,human,openness,3.1,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,hexaco24,HEXACO-24,self,agreeableness,3.8667,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,hexaco24,HEXACO-24,self,conscientiousness,4.75,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,hexaco24,HEXACO-24,self,emotionality,2.6,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,hexaco24,HEXACO-24,self,extraversion,3.3,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,hexaco24,HEXACO-24,self,honesty_humility,5,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,hexaco24,HEXACO-24,self,openness,4.8,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,lsq40,Honey & Mumford LSQ,human,lsq_activist,3.16,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,lsq40,Honey & Mumford LSQ,human,lsq_pragmatist,4.2,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,lsq40,Honey & Mumford LSQ,human,lsq_reflector,4,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,lsq40,Honey & Mumford LSQ,human,lsq_theorist,3.56,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,lsq40,Honey & Mumford LSQ,self,lsq_activist,4.16,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,lsq40,Honey & Mumford LSQ,self,lsq_pragmatist,4.6,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,lsq40,Honey & Mumford LSQ,self,lsq_reflector,4.68,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,lsq40,Honey & Mumford LSQ,self,lsq_theorist,4.98,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,kolb12,Kolb Learning Modes,human,kolb_ac,2.7333,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,kolb12,Kolb Learning Modes,human,kolb_ae,4.4,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,kolb12,Kolb Learning Modes,human,kolb_ce,3.7333,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,kolb12,Kolb Learning Modes,human,kolb_ro,4,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,kolb12,Kolb Learning Modes,self,kolb_ac,4.6667,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,kolb12,Kolb Learning Modes,self,kolb_ae,4.8,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,kolb12,Kolb Learning Modes,self,kolb_ce,4,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,kolb12,Kolb Learning Modes,self,kolb_ro,4.9333,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,locus_levenson,Locus of Control,human,loc_chance,3.2,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,locus_levenson,Locus of Control,human,loc_internal,4.5,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,locus_levenson,Locus of Control,human,loc_powerful_others,3.85,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,locus_levenson,Locus of Control,self,loc_chance,2.2,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,locus_levenson,Locus of Control,self,loc_internal,4.825,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,locus_levenson,Locus of Control,self,loc_powerful_others,5.75,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,mfq30,Moral Foundations,human,authority,2.9667,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,mfq30,Moral Foundations,human,care,4.3333,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,mfq30,Moral Foundations,human,fairness,4.1667,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,mfq30,Moral Foundations,human,loyalty,3.2333,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,mfq30,Moral Foundations,human,sanctity,2.3,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,mfq30,Moral Foundations,self,authority,2.3333,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,mfq30,Moral Foundations,self,care,4.4333,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,mfq30,Moral Foundations,self,fairness,4.9,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,mfq30,Moral Foundations,self,loyalty,1.7333,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,mfq30,Moral Foundations,self,sanctity,0.3,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,ncs18,Need for Cognition,human,need_for_cognition,2.7111,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,ncs18,Need for Cognition,self,need_for_cognition,4.6889,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,pvq21,Schwartz Values,human,achievement,4,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,pvq21,Schwartz Values,human,benevolence,5.6,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,pvq21,Schwartz Values,human,conformity,4.3,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,pvq21,Schwartz Values,human,hedonism,4.3,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,pvq21,Schwartz Values,human,power,3.1,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,pvq21,Schwartz Values,human,security,5,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,pvq21,Schwartz Values,human,self_direction,4.6,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,pvq21,Schwartz Values,human,stimulation,3.4,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,pvq21,Schwartz Values,human,tradition,3.4,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,pvq21,Schwartz Values,human,universalism,4.7333,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,pvq21,Schwartz Values,self,achievement,4.9,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,pvq21,Schwartz Values,self,benevolence,4.3,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,pvq21,Schwartz Values,self,conformity,6,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,pvq21,Schwartz Values,self,hedonism,1,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,pvq21,Schwartz Values,self,power,1.4,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,pvq21,Schwartz Values,self,security,5.8,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,pvq21,Schwartz Values,self,self_direction,4.1,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,pvq21,Schwartz Values,self,stimulation,3,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,pvq21,Schwartz Values,self,tradition,3.1,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,pvq21,Schwartz Values,self,universalism,5.4,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_achiever,3.3333,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_activator,3,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_adaptability,3.5333,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_analytical,3.3333,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_arranger,3.2,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_belief,4,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_command,2.4,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_communication,2.8667,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_competition,2.7333,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_connectedness,3.2667,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_consistency,4.0667,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_context,3.2667,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_deliberative,3.6667,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_developer,4,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_discipline,3.2667,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_empathy,3.8667,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_focus,3.5333,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_futuristic,3.3333,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_harmony,4,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_ideation,3,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_includer,4,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_individualization,3.3333,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_input,2.8667,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_intellection,3.4,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_learner,3.6,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_maximizer,3.1333,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_positivity,3.6,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_relator,4,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_responsibility,4,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_restorative,2.8,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_self_assurance,3.3333,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_significance,4,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_strategic,3.3333,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,human,str_woo,3,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_achiever,5,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_activator,4.6667,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_adaptability,3.7333,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_analytical,5,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_arranger,4.8,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_belief,4.8,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_command,3,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_communication,5,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_competition,4.0667,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_connectedness,4.8667,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_consistency,5,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_context,5,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_deliberative,3.8667,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_developer,4.9333,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_discipline,5,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_empathy,3.3333,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_focus,5,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_futuristic,4.2,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_harmony,4.9333,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_ideation,5,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_includer,5,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_individualization,4.6,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_input,5,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_intellection,5,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_learner,5,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_maximizer,4.1333,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_positivity,3.0667,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_relator,2.1333,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_responsibility,5,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_restorative,4.6667,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_self_assurance,4.6667,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_significance,4,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_strategic,5,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,otti102,Talent Themes,self,str_woo,4.3333,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,vark16,VARK Learning Styles,human,vark_aural,3.4,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,vark16,VARK Learning Styles,human,vark_kinesthetic,4.6,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,vark16,VARK Learning Styles,human,vark_read_write,3.35,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,vark16,VARK Learning Styles,human,vark_visual,3.75,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,vark16,VARK Learning Styles,self,vark_aural,2.15,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,vark16,VARK Learning Styles,self,vark_kinesthetic,4.9,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,vark16,VARK Learning Styles,self,vark_read_write,4.75,5
google/gemini-2.5-pro,Gemini 2.5 Pro,google,vark16,VARK Learning Styles,self,vark_visual,3.45,5
google/gemini-3.1-pro-preview,Gemini 3.1 Pro Preview,google,ecr12,Attachment (ECR-12),human,attachment_anxiety,3.7667,5
google/gemini-3.1-pro-preview,Gemini 3.1 Pro Preview,google,ecr12,Attachment (ECR-12),human,attachment_avoidance,2.0333,5
google/gemini-3.1-pro-preview,Gemini 3.1 Pro Preview,google,ecr12,Attachment (ECR-12),self,attachment_anxiety,1.0333,5
google/gemini-3.1-pro-preview,Gemini 3.1 Pro Preview,google,ecr12,Attachment (ECR-12),self,attachment_avoidance,4.1333,5
google/gemini-3.1-pro-preview,Gemini 3.1 Pro Preview,google,obsi32,Behavioral Styles,human,disc_c,3.775,5
google/gemini-3.1-pro-preview,Gemini 3.1 Pro Preview,google,obsi32,Behavioral Styles,human,disc_d,3.175,5
google/gemini-3.1-pro-preview,Gemini 3.1 Pro Preview,google,obsi32,Behavioral Styles,human,disc_i,3.15,5
google/gemini-3.1-pro-preview,Gemini 3.1 Pro Preview,google,obsi32,Behavioral Styles,human,disc_s,3.9,5
google/gemini-3.1-pro-preview,Gemini 3.1 Pro Preview,google,obsi32,Behavioral Styles,self,disc_c,4.625,5
google/gemini-3.1-pro-preview,Gemini 3.1 Pro Preview,google,obsi32,Behavioral Styles,self,disc_d,1.75,5
google/gemini-3.1-pro-preview,Gemini 3.1 Pro Preview,google,obsi32,Behavioral Styles,self,disc_i,1.825,5
google/gemini-3.1-pro-preview,Gemini 3.1 Pro Preview,google,obsi32,Behavioral Styles,self,disc_s,4.075,5
google/gemini-3.1-pro-preview,Gemini 3.1 Pro Preview,google,ipip50,Big 5 (IPIP-50),human,agreeableness,3.98,5
google/gemini-3.1-pro-preview,Gemini 3.1 Pro Preview,google,ipip50,Big 5 (IPIP-50),human,conscientiousness,3.48,5
google/gemini-3.1-pro-preview,Gemini 3.1 Pro Preview,google,ipip50,Big 5 (IPIP-50),human,extraversion,3.02,5
google/gemini-3.1-pro-preview,Gemini 3.1 Pro Preview,google,ipip50,Big 5 (IPIP-50),human,neuroticism,2.98,5
google/gemini-3.1-pro-preview,Gemini 3.1 Pro Preview,google,ipip50,Big 5 (IPIP-50),human,openness,3.78,5
